country,iso3,who_region,date,total_confirmed_cases,total_probable_cases,new_confirmed_cases,new_probable_cases,total_deaths,new_deaths
Central African Republic,CAF,African Region,02/06/2024,66,0,0,0,1,0
Central African Republic,CAF,African Region,09/06/2024,67,0,1,0,1,0
Central African Republic,CAF,African Region,16/06/2024,68,0,1,0,1,0
Central African Republic,CAF,African Region,23/06/2024,70,0,2,0,1,0
Central African Republic,CAF,African Region,30/06/2024,71,0,1,0,1,0
Central African Republic,CAF,African Region,07/07/2024,72,0,1,0,1,0
Central African Republic,CAF,African Region,14/07/2024,73,0,1,0,1,0
Central African Republic,CAF,African Region,21/07/2024,78,0,5,0,1,0
Central African Republic,CAF,African Region,28/07/2024,88,0,10,0,2,1
Central African Republic,CAF,African Region,04/08/2024,90,0,2,0,2,0
Central African Republic,CAF,African Region,11/08/2024,92,0,2,0,2,0
Central African Republic,CAF,African Region,18/08/2024,92,0,0,0,2,0
Central African Republic,CAF,African Region,25/08/2024,94,0,2,0,2,0
Central African Republic,CAF,African Region,01/09/2024,94,0,0,0,2,0
Central African Republic,CAF,African Region,08/09/2024,94,0,0,0,2,0
Central African Republic,CAF,African Region,15/09/2024,99,0,5,0,2,0
Central African Republic,CAF,African Region,22/09/2024,102,0,3,0,2,0
Central African Republic,CAF,African Region,29/09/2024,104,0,2,0,2,0
Congo,COG,African Region,09/01/2022,0,0,0,0,0,0
Congo,COG,African Region,16/01/2022,0,0,0,0,0,0
Congo,COG,African Region,23/01/2022,0,0,0,0,0,0
Congo,COG,African Region,30/01/2022,0,0,0,0,0,0
Congo,COG,African Region,06/02/2022,0,0,0,0,0,0
Congo,COG,African Region,13/02/2022,0,0,0,0,0,0
Congo,COG,African Region,20/02/2022,0,0,0,0,0,0
Congo,COG,African Region,27/02/2022,0,0,0,0,0,0
Congo,COG,African Region,06/03/2022,0,0,0,0,0,0
Congo,COG,African Region,13/03/2022,0,0,0,0,0,0
Congo,COG,African Region,20/03/2022,0,0,0,0,0,0
Congo,COG,African Region,27/03/2022,0,0,0,0,0,0
Congo,COG,African Region,03/04/2022,0,0,0,0,0,0
Congo,COG,African Region,10/04/2022,0,0,0,0,0,0
Congo,COG,African Region,17/04/2022,0,0,0,0,0,0
Congo,COG,African Region,24/04/2022,2,0,2,0,0,0
Congo,COG,African Region,01/05/2022,2,0,0,0,0,0
Congo,COG,African Region,08/05/2022,2,0,0,0,0,0
Congo,COG,African Region,15/05/2022,2,0,0,0,0,0
Congo,COG,African Region,22/05/2022,2,0,0,0,0,0
Congo,COG,African Region,29/05/2022,2,0,0,0,0,0
Congo,COG,African Region,05/06/2022,2,0,0,0,0,0
Congo,COG,African Region,12/06/2022,2,0,0,0,0,0
Congo,COG,African Region,19/06/2022,2,0,0,0,0,0
Congo,COG,African Region,26/06/2022,2,0,0,0,0,0
Congo,COG,African Region,03/07/2022,2,0,0,0,0,0
Congo,COG,African Region,10/07/2022,2,0,0,0,0,0
Congo,COG,African Region,17/07/2022,2,0,0,0,0,0
Congo,COG,African Region,24/07/2022,2,0,0,0,0,0
Congo,COG,African Region,31/07/2022,2,0,0,0,0,0
Congo,COG,African Region,07/08/2022,2,0,0,0,0,0
Congo,COG,African Region,14/08/2022,3,0,1,0,0,0
Congo,COG,African Region,21/08/2022,3,0,0,0,0,0
Congo,COG,African Region,28/08/2022,3,0,0,0,0,0
Congo,COG,African Region,04/09/2022,3,0,0,0,0,0
Congo,COG,African Region,11/09/2022,5,0,2,0,0,0
Congo,COG,African Region,18/09/2022,5,0,0,0,0,0
Congo,COG,African Region,25/09/2022,5,0,0,0,0,0
Congo,COG,African Region,02/10/2022,5,0,0,0,0,0
Congo,COG,African Region,09/10/2022,5,0,0,0,0,0
Congo,COG,African Region,16/10/2022,5,0,0,0,0,0
Congo,COG,African Region,23/10/2022,5,0,0,0,0,0
Congo,COG,African Region,30/10/2022,5,0,0,0,0,0
Congo,COG,African Region,06/11/2022,5,0,0,0,0,0
Congo,COG,African Region,13/11/2022,5,0,0,0,0,0
Congo,COG,African Region,20/11/2022,5,0,0,0,0,0
Congo,COG,African Region,27/11/2022,5,0,0,0,0,0
Congo,COG,African Region,04/12/2022,5,0,0,0,0,0
Congo,COG,African Region,11/12/2022,5,0,0,0,0,0
Congo,COG,African Region,18/12/2022,5,0,0,0,0,0
Congo,COG,African Region,25/12/2022,5,0,0,0,0,0
Congo,COG,African Region,01/01/2023,5,0,0,0,0,0
Congo,COG,African Region,08/01/2023,5,0,0,0,0,0
Congo,COG,African Region,15/01/2023,5,0,0,0,0,0
Congo,COG,African Region,22/01/2023,5,0,0,0,0,0
Congo,COG,African Region,29/01/2023,5,0,0,0,0,0
Congo,COG,African Region,05/02/2023,5,0,0,0,0,0
Congo,COG,African Region,12/02/2023,5,0,0,0,0,0
Congo,COG,African Region,19/02/2023,5,0,0,0,0,0
Congo,COG,African Region,26/02/2023,5,0,0,0,0,0
Congo,COG,African Region,05/03/2023,5,0,0,0,0,0
Congo,COG,African Region,12/03/2023,5,0,0,0,0,0
Congo,COG,African Region,19/03/2023,5,0,0,0,0,0
Congo,COG,African Region,26/03/2023,5,0,0,0,0,0
Congo,COG,African Region,02/04/2023,5,0,0,0,0,0
Congo,COG,African Region,09/04/2023,5,0,0,0,0,0
Congo,COG,African Region,16/04/2023,5,0,0,0,0,0
Congo,COG,African Region,23/04/2023,5,0,0,0,0,0
Congo,COG,African Region,30/04/2023,5,0,0,0,0,0
Congo,COG,African Region,07/05/2023,5,0,0,0,0,0
Congo,COG,African Region,14/05/2023,5,0,0,0,0,0
Congo,COG,African Region,21/05/2023,5,0,0,0,0,0
Congo,COG,African Region,28/05/2023,5,0,0,0,0,0
Congo,COG,African Region,04/06/2023,5,0,0,0,0,0
Congo,COG,African Region,11/06/2023,5,0,0,0,0,0
Congo,COG,African Region,18/06/2023,5,0,0,0,0,0
Congo,COG,African Region,25/06/2023,5,0,0,0,0,0
Congo,COG,African Region,02/07/2023,5,0,0,0,0,0
Congo,COG,African Region,09/07/2023,5,0,0,0,0,0
Congo,COG,African Region,16/07/2023,5,0,0,0,0,0
Congo,COG,African Region,23/07/2023,5,0,0,0,0,0
Congo,COG,African Region,30/07/2023,5,0,0,0,0,0
Congo,COG,African Region,06/08/2023,5,0,0,0,0,0
Congo,COG,African Region,13/08/2023,6,0,1,0,0,0
Congo,COG,African Region,20/08/2023,8,0,2,0,0,0
Congo,COG,African Region,27/08/2023,12,0,4,0,0,0
Congo,COG,African Region,03/09/2023,13,0,1,0,0,0
Congo,COG,African Region,10/09/2023,17,0,4,0,0,0
Congo,COG,African Region,17/09/2023,18,0,1,0,0,0
Congo,COG,African Region,24/09/2023,18,0,0,0,0,0
Congo,COG,African Region,01/10/2023,18,0,0,0,0,0
Congo,COG,African Region,08/10/2023,19,0,1,0,1,1
Congo,COG,African Region,15/10/2023,23,0,4,0,2,1
Congo,COG,African Region,22/10/2023,23,0,0,0,2,0
Congo,COG,African Region,29/10/2023,25,0,2,0,2,0
Congo,COG,African Region,05/11/2023,25,0,0,0,2,0
Congo,COG,African Region,12/11/2023,25,0,0,0,2,0
Congo,COG,African Region,19/11/2023,26,0,1,0,2,0
Congo,COG,African Region,26/11/2023,26,0,0,0,2,0
Congo,COG,African Region,03/12/2023,26,0,0,0,2,0
Congo,COG,African Region,10/12/2023,26,0,0,0,2,0
Congo,COG,African Region,17/12/2023,26,0,0,0,2,0
Congo,COG,African Region,24/12/2023,26,0,0,0,2,0
Congo,COG,African Region,31/12/2023,26,0,0,0,2,0
Congo,COG,African Region,07/01/2024,26,0,0,0,2,0
Congo,COG,African Region,14/01/2024,27,0,1,0,2,0
Congo,COG,African Region,21/01/2024,28,0,1,0,2,0
Congo,COG,African Region,28/01/2024,30,0,2,0,2,0
Congo,COG,African Region,04/02/2024,30,0,0,0,2,0
Congo,COG,African Region,11/02/2024,30,0,0,0,2,0
Congo,COG,African Region,18/02/2024,35,0,5,0,2,0
Congo,COG,African Region,25/02/2024,37,0,2,0,2,0
Congo,COG,African Region,03/03/2024,37,0,0,0,2,0
Congo,COG,African Region,10/03/2024,45,0,8,0,2,0
Congo,COG,African Region,17/03/2024,45,0,0,0,2,0
Congo,COG,African Region,24/03/2024,45,0,0,0,2,0
Congo,COG,African Region,31/03/2024,45,0,0,0,2,0
Congo,COG,African Region,07/04/2024,45,0,0,0,2,0
Congo,COG,African Region,14/04/2024,45,0,0,0,2,0
Congo,COG,African Region,21/04/2024,45,0,0,0,2,0
Congo,COG,African Region,28/04/2024,45,0,0,0,2,0
Congo,COG,African Region,05/05/2024,45,0,0,0,2,0
Congo,COG,African Region,12/05/2024,45,0,0,0,2,0
Congo,COG,African Region,19/05/2024,45,0,0,0,2,0
Congo,COG,African Region,26/05/2024,45,0,0,0,2,0
Congo,COG,African Region,02/06/2024,45,0,0,0,2,0
Congo,COG,African Region,09/06/2024,45,0,0,0,2,0
Congo,COG,African Region,16/06/2024,45,0,0,0,2,0
Congo,COG,African Region,23/06/2024,45,0,0,0,2,0
Congo,COG,African Region,30/06/2024,45,0,0,0,2,0
Congo,COG,African Region,07/07/2024,45,0,0,0,2,0
Congo,COG,African Region,14/07/2024,45,0,0,0,2,0
Congo,COG,African Region,21/07/2024,45,0,0,0,2,0
Congo,COG,African Region,28/07/2024,45,0,0,0,2,0
Congo,COG,African Region,04/08/2024,45,0,0,0,2,0
Congo,COG,African Region,11/08/2024,47,0,2,0,2,0
Congo,COG,African Region,18/08/2024,47,0,0,0,2,0
Congo,COG,African Region,25/08/2024,47,0,0,0,2,0
Congo,COG,African Region,01/09/2024,47,0,0,0,2,0
Congo,COG,African Region,08/09/2024,47,0,0,0,2,0
Congo,COG,African Region,15/09/2024,47,0,0,0,2,0
Congo,COG,African Region,22/09/2024,47,0,0,0,2,0
Congo,COG,African Region,29/09/2024,48,0,1,0,2,0
Côte d’Ivoire,CIV,African Region,30/06/2024,0,0,0,0,0,0
Côte d’Ivoire,CIV,African Region,07/07/2024,1,0,1,0,0,0
Côte d’Ivoire,CIV,African Region,14/07/2024,2,0,1,0,0,0
Côte d’Ivoire,CIV,African Region,21/07/2024,5,0,3,0,0,0
Côte d’Ivoire,CIV,African Region,28/07/2024,9,0,4,0,0,0
Côte d’Ivoire,CIV,African Region,04/08/2024,13,0,4,0,0,0
Côte d’Ivoire,CIV,African Region,11/08/2024,21,0,8,0,0,0
Côte d’Ivoire,CIV,African Region,18/08/2024,34,0,13,0,1,1
Côte d’Ivoire,CIV,African Region,25/08/2024,42,0,8,0,1,0
Côte d’Ivoire,CIV,African Region,01/09/2024,46,0,4,0,1,0
Côte d’Ivoire,CIV,African Region,08/09/2024,48,0,2,0,1,0
Côte d’Ivoire,CIV,African Region,15/09/2024,52,0,4,0,1,0
Côte d’Ivoire,CIV,African Region,22/09/2024,62,0,10,0,1,0
Côte d’Ivoire,CIV,African Region,29/09/2024,67,0,5,0,1,0
Democratic Republic of the Congo,COD,African Region,09/01/2022,0,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,16/01/2022,0,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,23/01/2022,0,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,30/01/2022,0,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,06/02/2022,0,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,13/02/2022,0,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,20/02/2022,0,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,27/02/2022,0,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,06/03/2022,0,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,13/03/2022,0,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,20/03/2022,0,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,27/03/2022,0,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,03/04/2022,0,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,10/04/2022,0,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,17/04/2022,0,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,24/04/2022,0,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,01/05/2022,0,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,08/05/2022,0,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,15/05/2022,0,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,22/05/2022,10,0,10,0,0,0
Democratic Republic of the Congo,COD,African Region,29/05/2022,10,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,05/06/2022,10,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,12/06/2022,10,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,19/06/2022,100,0,90,0,0,0
Democratic Republic of the Congo,COD,African Region,26/06/2022,100,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,03/07/2022,100,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,10/07/2022,100,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,17/07/2022,100,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,24/07/2022,100,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,31/07/2022,100,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,07/08/2022,100,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,14/08/2022,149,0,49,0,0,0
Democratic Republic of the Congo,COD,African Region,21/08/2022,149,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,28/08/2022,174,0,25,0,0,0
Democratic Republic of the Congo,COD,African Region,04/09/2022,174,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,11/09/2022,174,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,18/09/2022,190,0,16,0,0,0
Democratic Republic of the Congo,COD,African Region,25/09/2022,200,0,10,0,0,0
Democratic Republic of the Congo,COD,African Region,02/10/2022,202,0,2,0,0,0
Democratic Republic of the Congo,COD,African Region,09/10/2022,228,0,26,0,0,0
Democratic Republic of the Congo,COD,African Region,16/10/2022,235,0,7,0,0,0
Democratic Republic of the Congo,COD,African Region,23/10/2022,250,0,15,0,0,0
Democratic Republic of the Congo,COD,African Region,30/10/2022,251,0,1,0,0,0
Democratic Republic of the Congo,COD,African Region,06/11/2022,252,0,1,0,0,0
Democratic Republic of the Congo,COD,African Region,13/11/2022,258,0,6,0,0,0
Democratic Republic of the Congo,COD,African Region,20/11/2022,262,0,4,0,0,0
Democratic Republic of the Congo,COD,African Region,27/11/2022,272,0,10,0,0,0
Democratic Republic of the Congo,COD,African Region,04/12/2022,275,0,3,0,0,0
Democratic Republic of the Congo,COD,African Region,11/12/2022,275,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,18/12/2022,277,0,2,0,0,0
Democratic Republic of the Congo,COD,African Region,25/12/2022,279,0,2,0,0,0
Democratic Republic of the Congo,COD,African Region,01/01/2023,279,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,08/01/2023,316,0,37,0,0,0
Democratic Republic of the Congo,COD,African Region,15/01/2023,333,0,17,0,0,0
Democratic Republic of the Congo,COD,African Region,22/01/2023,355,0,22,0,0,0
Democratic Republic of the Congo,COD,African Region,29/01/2023,377,0,22,0,0,0
Democratic Republic of the Congo,COD,African Region,05/02/2023,387,0,10,0,0,0
Democratic Republic of the Congo,COD,African Region,12/02/2023,387,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,19/02/2023,420,0,33,0,0,0
Democratic Republic of the Congo,COD,African Region,26/02/2023,420,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,05/03/2023,441,0,21,0,0,0
Democratic Republic of the Congo,COD,African Region,12/03/2023,441,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,19/03/2023,448,0,7,0,0,0
Democratic Republic of the Congo,COD,African Region,26/03/2023,451,0,3,0,0,0
Democratic Republic of the Congo,COD,African Region,02/04/2023,453,0,2,0,0,0
Democratic Republic of the Congo,COD,African Region,09/04/2023,517,0,64,0,0,0
Democratic Republic of the Congo,COD,African Region,16/04/2023,556,0,39,0,0,0
Democratic Republic of the Congo,COD,African Region,23/04/2023,556,0,0,0,0,0
Democratic Republic of the Congo,COD,African Region,30/04/2023,558,0,2,0,0,0
Democratic Republic of the Congo,COD,African Region,07/05/2023,604,0,46,0,1,1
Democratic Republic of the Congo,COD,African Region,14/05/2023,632,0,28,0,2,1
Democratic Republic of the Congo,COD,African Region,21/05/2023,641,0,9,0,2,0
Democratic Republic of the Congo,COD,African Region,28/05/2023,643,0,2,0,2,0
Democratic Republic of the Congo,COD,African Region,04/06/2023,674,0,31,0,2,0
Democratic Republic of the Congo,COD,African Region,11/06/2023,675,0,1,0,2,0
Democratic Republic of the Congo,COD,African Region,18/06/2023,700,0,25,0,2,0
Democratic Republic of the Congo,COD,African Region,25/06/2023,734,0,34,0,2,0
Democratic Republic of the Congo,COD,African Region,02/07/2023,759,0,25,0,2,0
Democratic Republic of the Congo,COD,African Region,09/07/2023,786,0,27,0,2,0
Democratic Republic of the Congo,COD,African Region,16/07/2023,817,0,31,0,2,0
Democratic Republic of the Congo,COD,African Region,23/07/2023,828,0,11,0,2,0
Democratic Republic of the Congo,COD,African Region,30/07/2023,834,0,6,0,2,0
Democratic Republic of the Congo,COD,African Region,06/08/2023,849,0,15,0,2,0
Democratic Republic of the Congo,COD,African Region,13/08/2023,860,0,11,0,2,0
Democratic Republic of the Congo,COD,African Region,20/08/2023,868,0,8,0,2,0
Democratic Republic of the Congo,COD,African Region,27/08/2023,880,0,12,0,2,0
Democratic Republic of the Congo,COD,African Region,03/09/2023,886,0,6,0,2,0
Democratic Republic of the Congo,COD,African Region,10/09/2023,889,0,3,0,2,0
Democratic Republic of the Congo,COD,African Region,17/09/2023,899,0,10,0,2,0
Democratic Republic of the Congo,COD,African Region,24/09/2023,911,0,12,0,2,0
Democratic Republic of the Congo,COD,African Region,01/10/2023,925,0,14,0,2,0
Democratic Republic of the Congo,COD,African Region,08/10/2023,952,0,27,0,2,0
Democratic Republic of the Congo,COD,African Region,15/10/2023,982,0,30,0,2,0
Democratic Republic of the Congo,COD,African Region,22/10/2023,1011,0,29,0,2,0
Democratic Republic of the Congo,COD,African Region,29/10/2023,1046,0,35,0,2,0
Democratic Republic of the Congo,COD,African Region,05/11/2023,1075,0,29,0,2,0
Democratic Republic of the Congo,COD,African Region,12/11/2023,1127,0,52,0,2,0
Democratic Republic of the Congo,COD,African Region,19/11/2023,1154,0,27,0,2,0
Democratic Republic of the Congo,COD,African Region,26/11/2023,1171,0,17,0,2,0
Democratic Republic of the Congo,COD,African Region,03/12/2023,1178,0,7,0,2,0
Democratic Republic of the Congo,COD,African Region,10/12/2023,1192,0,14,0,2,0
Democratic Republic of the Congo,COD,African Region,17/12/2023,1200,0,8,0,2,0
Democratic Republic of the Congo,COD,African Region,24/12/2023,1230,0,30,0,2,0
Democratic Republic of the Congo,COD,African Region,31/12/2023,1245,0,15,0,2,0
Democratic Republic of the Congo,COD,African Region,07/01/2024,1268,0,23,0,2,0
Democratic Republic of the Congo,COD,African Region,14/01/2024,1308,0,40,0,3,1
Democratic Republic of the Congo,COD,African Region,21/01/2024,1358,0,50,0,3,0
Democratic Republic of the Congo,COD,African Region,28/01/2024,1449,0,91,0,3,0
Democratic Republic of the Congo,COD,African Region,04/02/2024,1492,0,43,0,3,0
Democratic Republic of the Congo,COD,African Region,11/02/2024,1563,0,71,0,3,0
Democratic Republic of the Congo,COD,African Region,18/02/2024,1622,0,59,0,3,0
Democratic Republic of the Congo,COD,African Region,25/02/2024,1673,0,51,0,3,0
Democratic Republic of the Congo,COD,African Region,03/03/2024,1742,0,69,0,4,1
Democratic Republic of the Congo,COD,African Region,10/03/2024,1790,0,48,0,4,0
Democratic Republic of the Congo,COD,African Region,17/03/2024,1835,0,45,0,4,0
Democratic Republic of the Congo,COD,African Region,24/03/2024,1899,0,64,0,4,0
Democratic Republic of the Congo,COD,African Region,31/03/2024,1949,0,50,0,4,0
Democratic Republic of the Congo,COD,African Region,07/04/2024,2021,0,72,0,5,1
Democratic Republic of the Congo,COD,African Region,14/04/2024,2097,0,76,0,5,0
Democratic Republic of the Congo,COD,African Region,21/04/2024,2164,0,67,0,6,1
Democratic Republic of the Congo,COD,African Region,28/04/2024,2241,0,77,0,8,2
Democratic Republic of the Congo,COD,African Region,05/05/2024,2426,0,185,0,9,1
Democratic Republic of the Congo,COD,African Region,12/05/2024,2587,0,161,0,10,1
Democratic Republic of the Congo,COD,African Region,19/05/2024,2740,0,153,0,12,2
Democratic Republic of the Congo,COD,African Region,26/05/2024,2953,0,213,0,13,1
Democratic Republic of the Congo,COD,African Region,02/06/2024,3181,0,228,0,15,2
Democratic Republic of the Congo,COD,African Region,09/06/2024,3430,0,249,0,16,1
Democratic Republic of the Congo,COD,African Region,16/06/2024,3631,0,201,0,18,2
Democratic Republic of the Congo,COD,African Region,23/06/2024,3867,0,236,0,18,0
Democratic Republic of the Congo,COD,African Region,30/06/2024,4113,0,246,0,22,4
Democratic Republic of the Congo,COD,African Region,07/07/2024,4368,0,255,0,22,0
Democratic Republic of the Congo,COD,African Region,14/07/2024,4643,0,275,0,22,0
Democratic Republic of the Congo,COD,African Region,21/07/2024,4865,0,222,0,24,2
Democratic Republic of the Congo,COD,African Region,28/07/2024,5079,0,214,0,27,3
Democratic Republic of the Congo,COD,African Region,04/08/2024,5342,0,263,0,27,0
Democratic Republic of the Congo,COD,African Region,11/08/2024,5598,0,256,0,27,0
Democratic Republic of the Congo,COD,African Region,18/08/2024,5850,0,252,0,27,0
Democratic Republic of the Congo,COD,African Region,25/08/2024,6092,0,242,0,27,0
Democratic Republic of the Congo,COD,African Region,01/09/2024,6293,0,201,0,27,0
Democratic Republic of the Congo,COD,African Region,08/09/2024,6477,0,184,0,27,0
Democratic Republic of the Congo,COD,African Region,15/09/2024,6674,0,197,0,27,0
Democratic Republic of the Congo,COD,African Region,22/09/2024,6883,0,209,0,27,0
Democratic Republic of the Congo,COD,African Region,29/09/2024,7095,0,212,0,27,0
Gabon,GAB,African Region,18/08/2024,0,0,0,0,0,0
Gabon,GAB,African Region,25/08/2024,1,0,1,0,0,0
Gabon,GAB,African Region,01/09/2024,2,0,1,0,0,0
Gabon,GAB,African Region,08/09/2024,2,0,0,0,0,0
Gabon,GAB,African Region,15/09/2024,2,0,0,0,0,0
Gabon,GAB,African Region,22/09/2024,2,0,0,0,0,0
Gabon,GAB,African Region,29/09/2024,2,0,0,0,0,0
Ghana,GHA,African Region,16/01/2022,0,0,0,0,0,0
Ghana,GHA,African Region,23/01/2022,0,0,0,0,0,0
Ghana,GHA,African Region,30/01/2022,0,0,0,0,0,0
Ghana,GHA,African Region,06/02/2022,0,0,0,0,0,0
Ghana,GHA,African Region,13/02/2022,0,0,0,0,0,0
Ghana,GHA,African Region,20/02/2022,0,0,0,0,0,0
Ghana,GHA,African Region,27/02/2022,1,0,1,0,0,0
Ghana,GHA,African Region,06/03/2022,2,0,1,0,0,0
Ghana,GHA,African Region,13/03/2022,2,0,0,0,0,0
Ghana,GHA,African Region,20/03/2022,2,0,0,0,0,0
Ghana,GHA,African Region,27/03/2022,2,0,0,0,0,0
Ghana,GHA,African Region,03/04/2022,2,0,0,0,0,0
Ghana,GHA,African Region,10/04/2022,2,0,0,0,0,0
Ghana,GHA,African Region,17/04/2022,2,0,0,0,0,0
Ghana,GHA,African Region,24/04/2022,2,0,0,0,0,0
Ghana,GHA,African Region,01/05/2022,2,0,0,0,0,0
Ghana,GHA,African Region,08/05/2022,2,0,0,0,0,0
Ghana,GHA,African Region,15/05/2022,2,0,0,0,0,0
Ghana,GHA,African Region,22/05/2022,2,0,0,0,0,0
Ghana,GHA,African Region,29/05/2022,2,0,0,0,0,0
Ghana,GHA,African Region,05/06/2022,8,0,6,0,0,0
Ghana,GHA,African Region,12/06/2022,19,0,11,0,0,0
Ghana,GHA,African Region,19/06/2022,22,0,3,0,0,0
